,,abiotic,abiotic,abiotic,abiotic,abiotic,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,toxicity
,,antioxidant,drought,metal,uv,salt,antifeedant,arbuscula,attractant,germination,herbicidal,hppd,hyphal,phytotoxicity,quorum sensing,repulsive,toxicant,antidiabetic,cardiovascular,obesity,rheumatism,antibacterial,antifungal,antimicrobial,antiparasitic,antiviral,anti-inflammatory,arthritis,burns,wound,anticancer,cytotoxicity,sedative,toxicity
alkaloid,spermine,0.7405559836697218,0.9905559836697218,0.8924923349346625,0.9680116738535194,0.9407043662179666,0.9938556508337296,0.994638553229165,0.994158974274893,0.9850305782820417,0.9938761456608352,0.9946180584020593,0.9945155842665311,0.9897361905854962,0.9910191667623092,0.9944377039235297,0.9941835680674198,0.9705776262071453,0.953398862127199,0.9747585709366956,0.994384417373055,0.9128600941122461,0.934076339132003,0.9056541129019036,0.9903182436752963,0.9579815054680199,0.9257718351887984,0.9647693922054074,0.9898099719630765,0.9671058024954502,0.9757259267760817,0.8320653866963978,0.9844813169156105,0.8893402305258152
alkaloid,thiazole,0.7021978652588087,0.9466806578019707,0.8519617648505518,0.9248741617615713,0.9305963174894657,0.9502754504762998,0.9510255611483661,0.9505541801249364,0.9413110131002935,0.9503943204735125,0.9510132642521028,0.9509271859782591,0.946106802643013,0.9476029250217245,0.9508329097735732,0.9505951697791477,0.9312357560951616,0.912376416192553,0.9332360512206719,0.950796019084783,0.8770351363315899,0.8979234641176567,0.868050204128478,0.9477709826039907,0.9190003443130954,0.8929555180272499,0.9229927366332737,0.946336344706596,0.9246159269400404,0.9349166270433342,0.8073322293453132,0.9417291075732485,0.8540645341115902
alkaloid,tropane,0.7431260349887688,0.9944950894394254,0.8957346165827745,0.9720327589316456,0.9442253775147152,0.9980816841829122,0.9988563886475054,0.9983850076240757,0.988895902674165,0.9980939810791756,0.9988522896820843,0.9987416176157138,0.9938802446262563,0.9952288042498073,0.9986555393418701,0.9984096014166024,0.974803659556328,0.9576084996146973,0.9787468642914529,0.9986104507222378,0.9169057729828991,0.9381630076568674,0.9095850207407651,0.99451148530111,0.96212555950878,0.9298585037136626,0.9689216441770098,0.9939950156580479,0.9711350855044187,0.9798699808168418,0.833036841501205,0.9887237461264777,0.8926316997589808
phenolic compound,acetophenone,0.7393180961125412,0.9868915085832336,0.8911232804840058,0.9650686166811496,0.9382859766195012,0.9904863012575625,0.9912446098604712,0.9908470102146218,0.9813743011263957,0.9905067960846682,0.9912323129642079,0.9911298388286797,0.9862684658392222,0.987707202702038,0.991043760554836,0.9908142184912528,0.9674050269711925,0.9501032939286124,0.9713318358446328,0.9909986719352035,0.9112942893213752,0.9322891902083914,0.9035144529520749,0.986907904444918,0.9548253020937515,0.9238453214408683,0.9614738240068207,0.9864324244560673,0.9636708694725451,0.9724713482317063,0.8274253578396813,0.9811201652702858,0.8856757554393271
phenolic compound,anthraquinone,0.7336410290042793,0.9794354904822022,0.883486907904445,0.958276630978341,0.9304856454230952,0.9830466790182159,0.9838049876211244,0.9833254086668525,0.9739920644029447,0.9830671738453215,0.9837926907248611,0.9836984145201751,0.979074781525143,0.9802675804626912,0.9836123362463314,0.9833582003902215,0.960842583331967,0.9425980882425276,0.9640315784296044,0.9835508517650146,0.9062812546113361,0.9254644127822138,0.8977226148120214,0.9795174697906248,0.9478611598432556,0.9174058467642767,0.9542555459002148,0.979009198078405,0.9567395189454182,0.9656629666672132,0.8256587037431752,0.9737215326851503,0.8830237248118575
phenolic compound,biflavonoids,0.7442450525487367,0.9924988932793363,0.8937220245610008,0.9700693544949255,0.9420570248069388,0.9960936859536653,0.9968683904182585,0.9963970093948288,0.986907904444918,0.9961059828499287,0.996856093521995,0.9967536193864669,0.9918594546736403,0.9932408060205604,0.9966675411126231,0.9964216031873555,0.9729796199439261,0.9554565427686053,0.9768654391631553,0.9966224524929908,0.9152292961256578,0.9362979783902543,0.9077773769900477,0.9925152891410208,0.960457280582381,0.9284853502975849,0.9669254480169205,0.9920070174288009,0.969188076929383,0.9779229722418061,0.8320325949730288,0.986711154104704,0.8903321801577282
phenolic compound,flavonoids,0.7840296109262023,0.8264743978619796,0.7399370398911315,0.8111032775327507,0.7789100031152137,0.8282574478201702,0.8287452247052843,0.8282820416126969,0.8229164958764408,0.8280484005836927,0.8287247298781788,0.828638651604335,0.8249249889327933,0.8259456313226542,0.8285443753996491,0.828347625059435,0.8207440442032431,0.7966134347690643,0.8147595546883967,0.8285484743650703,0.7792502172451673,0.7819227426997426,0.7668139561574658,0.8250479578954272,0.7999663884835467,0.7880547949697496,0.8022946008427473,0.8245150923906805,0.8084348510435966,0.8155547539800955,0.7069567641127379,0.8195471463002738,0.7475816104015347
phenolic compound,isoflavanoids,0.7440442032431014,0.995569018379761,0.8966937744913184,0.9730738961486121,0.9450697643914676,0.9991720089849322,0.9999467134495253,0.9994753324260957,0.9899616336836582,0.9991843058811956,0.999934416553262,0.9998319424177338,0.9949377777049073,0.996310931120985,0.9997458641438901,0.9994999262186224,0.9758365988424522,0.958305323736289,0.9797634077158925,0.9997007755242576,0.9179715039923924,0.9392369365972029,0.9106507517502582,0.9955936121722877,0.9630765194864817,0.9308586512764179,0.9699709793248185,0.9950771425292256,0.9721844206522274,0.9809439097571773,0.8338812283779574,0.9897812792051286,0.8931481694020429
phenolic compound,lignans,0.7403510353986654,0.985686412749422,0.8869751274778246,0.9633880408584873,0.9354986801331344,0.9893139971471201,0.990047711957502,0.9895763309340723,0.98022659080848,0.9892935023200145,0.9900354150612385,0.9899411388565527,0.9851453493138332,0.9864119296289616,0.9898550605827089,0.989600924726599,0.9663474938925415,0.9491359380892262,0.9703644800052467,0.9898017740322342,0.9089250873079635,0.9301741240510895,0.9013256054171928,0.9858011837812136,0.9544072076207966,0.9246077290091981,0.9603507074814317,0.9851945368988867,0.9625641488088407,0.9714630027381089,0.8301060812250988,0.9799642570215278,0.884355888573724
phenolic compound,naphthoquinone,0.7355347510288404,0.9840263317538653,0.8864873505927104,0.9619247102031447,0.9343632667114821,0.9876457182207211,0.9883958288927874,0.9879244478693577,0.9785501139512387,0.9876580151169845,0.9883917299273663,0.9882810578609958,0.9834770703874343,0.9848092341493008,0.9881949795871522,0.9879490416618846,0.9645152563492975,0.9469757833122919,0.9683600859143152,0.9881498909675198,0.9088718007574889,0.9301864209473529,0.9007968388778672,0.9843788427800823,0.9524356052532341,0.9210375301273959,0.9585758554540834,0.983600039350068,0.9612155891852896,0.9704505582790903,0.8315858077421259,0.9782795822334442,0.8842042268531423
phenolic compound,phenol,0.7516969716843469,0.7767703431653851,0.7398632585135512,0.7738026922004886,0.740691249528619,0.7785943827777869,0.7792543162105885,0.7789141020806348,0.7756718204325228,0.7786230755357347,0.7792338213834828,0.7791641389713236,0.7776229279729796,0.7767416504074371,0.7792256234526406,0.7793731862078012,0.7658506992835008,0.7442204587562099,0.7645390303487399,0.7790329720778475,0.7288329425652965,0.7351453493138332,0.7197824269154466,0.7754832680231509,0.7469913593808922,0.728398452230657,0.7510985227328623,0.7760981128363201,0.7582717122198357,0.7657687199750783,0.6547933301634667,0.7698102998803102,0.7269474184715777
phenolic compound,phenolic acid,0.7491556131232477,0.9858831630896362,0.8876145660835205,0.9639209063632339,0.9355150759948189,0.9893467888704891,0.9900968995425554,0.9896255185191257,0.9809480087225985,0.9893426899050679,0.9900846026462921,0.9899821285107638,0.985333901723205,0.9865021068682265,0.9898960502369202,0.9896583102424948,0.9664540669934908,0.9487834270630093,0.97008575035661,0.9898509616172878,0.9090972438556508,0.9300183633650867,0.9020142316079421,0.98575199619616,0.9533824662655146,0.9220745683789412,0.9601703530029021,0.9852437244839403,0.9625067632929448,0.971274450328737,0.8250971454804807,0.9799478611598432,0.8838886065157154
phenolic compound,phenylpropanoid,0.7435564263579872,0.9925480808643898,0.8934350969815219,0.9698808020855536,0.9418848682592513,0.9957739666508173,0.996532275253726,0.9961264776770343,0.9867849354822843,0.9957780656162385,0.9965199783574625,0.9964175042219344,0.9916135167483727,0.9929210867177124,0.9963314259480907,0.996085488022823,0.9725615254709711,0.9549810627797544,0.9763571674509354,0.9962863373284583,0.9150571395779705,0.936224197012674,0.907752783197521,0.9922119656998574,0.9599244150776344,0.9281492351330524,0.9665975307832303,0.9916709022642685,0.9690815038284337,0.9775622632847469,0.8315817087767048,0.9863832368710137,0.890069846370776
phenolic compound,stilbene,0.7429456805102392,0.9742216064665279,0.8769695528848519,0.9530299552392976,0.9247143021101474,0.9778082012100145,0.978558311882081,0.9780869308586513,0.968769982456428,0.9777959043137512,0.9785460149858176,0.9784517387811317,0.9736067616533587,0.9750209047236478,0.978365660507288,0.978111524651178,0.9554401469069207,0.939113967634569,0.9603343116197471,0.9783123739568133,0.8978209899821286,0.9190864225869391,0.8902870915380958,0.9742871899132659,0.9426718696201078,0.9152825826761325,0.9490170680920136,0.9737871161318883,0.9515502287222705,0.9604654785132233,0.821444967290256,0.9684092734993688,0.8740797822629568
phenolic compound,tannin,0.7416463084717417,0.9503123411650899,0.8585692971094095,0.9291780754537555,0.9009853912872391,0.9535874145365709,0.9542965355544261,0.9538251545309964,0.9456395205850043,0.9535341279860963,0.9542842386581627,0.9541817645226345,0.9496237149743405,0.9508902952894689,0.9541120821104753,0.9538825400468922,0.9364086504566248,0.9139340230525815,0.9352035546228132,0.9540587955600006,0.8899878670623534,0.9002434785460149,0.8781746487186635,0.9503287370267745,0.9198201373973209,0.8908568477316325,0.9252553655457363,0.9500664032398223,0.9299363840566641,0.9365234214884163,0.7983227033496746,0.9444918102670886,0.8602539718974931
phenolic compound,xanthone,0.7405477857388795,0.9881293961404142,0.8895738715548196,0.9658310242494794,0.9378022986998081,0.9917323867455854,0.9925070912101785,0.9920357101867489,0.9825793969602072,0.991752881572691,0.9924947943139152,0.992392320178387,0.987514551327245,0.9889368923283763,0.9923062419045433,0.9920685019101179,0.9690692069321704,0.9511444311455789,0.9725697234018134,0.9922611532849109,0.9124911872243445,0.9329532226066141,0.9044080274138807,0.9881703857946255,0.9562599399911462,0.9246733124559361,0.9627608991490548,0.9876621140824056,0.9650973094390976,0.9740453509534194,0.8319260218720795,0.9823580528274664,0.8868808512731386
polyketide,acetogenin,0.7429251856831336,0.9942942401337902,0.8954517879687167,0.9717991179026414,0.9438195799380237,0.9978890328081192,0.9986637372727124,0.9981923562492827,0.9887032512993721,0.9979095276352249,0.9986514403764489,0.9985489662409208,0.9936711973897788,0.9950361528750143,0.9984628879670772,0.9982169500418094,0.9745700185273237,0.9570387434211605,0.9784886294699218,0.9984177993474447,0.9168606843632667,0.9380605335213392,0.9094415569510256,0.994351625649686,0.9618427308947222,0.9296330606155007,0.9686880031480054,0.9937941663524127,0.9709178403370989,0.9797101211654179,0.8344673804331787,0.9884983030283157,0.8921439228738667
polyketide,ansamycin,0.7436015149776196,0.9950935383909101,0.8962264924333099,0.9725984161597613,0.9446188781951436,0.9986965289960814,0.9994712334606746,0.9989998524372449,0.9894861536948074,0.9987088258923448,0.9994589365644111,0.999356462428883,0.9944622977160564,0.9958354511321342,0.9992703841550392,0.9990244462297716,0.9753693167844436,0.9578380416782803,0.9792879277270417,0.9992252955354068,0.9176517846895443,0.9388352379859324,0.9103720221016216,0.9951181321834369,0.9626830188060533,0.9304077650800938,0.9695118951976521,0.994609860471217,0.9717253365250611,0.9804930235608532,0.8337336656227968,0.9893057992162778,0.8928120542375104
polyketide,macrolide,0.7164376711318063,0.9674050269711925,0.8697430768474037,0.9451394468036267,0.9175042219343837,0.970983423783837,0.9717581282484301,0.971368726533423,0.9619370070994081,0.9710121165417849,0.9717458313521667,0.9716433572166385,0.9668557656047614,0.9685486383236871,0.9715654768736371,0.9713113410175271,0.948484202587267,0.9328630453673493,0.9524847928382876,0.9715121903231624,0.8993662999458937,0.9199431063599548,0.9012354281779279,0.9687166959059533,0.9365685101080488,0.904801528094309,0.9435203554622813,0.9672164745618206,0.9459633388532734,0.9533127838533554,0.8120788313029791,0.9620107884769884,0.8705013854503123
polyketide,polyene,0.738797527504058,0.9897238936892329,0.89161105736912,0.9675566886917742,0.9396099424505255,0.9933186863635618,0.994093390828155,0.9936548015280943,0.9841902903707105,0.9933391811906674,0.9940810939318916,0.9939786197963634,0.9891172468069059,0.990498598153826,0.9939089373842043,0.9936629994589365,0.9699914741519241,0.9525995638700792,0.9739756685412602,0.9938474529028873,0.9126100572215573,0.9408355331114426,0.9055434408355331,0.9897730812742863,0.9574363430670099,0.9251938810644194,0.9642242298043974,0.9892894033545933,0.9664540669934908,0.9751397747208604,0.829052647111869,0.9839361545146005,0.8884917446836419
