,,abiotic,abiotic,abiotic,abiotic,abiotic,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,toxicity
,,antioxidant,drought,metal,uv,salt,antifeedant,arbuscula,attractant,germination,herbicidal,hppd,hyphal,phytotoxicity,quorum sensing,repulsive,toxicant,antidiabetic,cardiovascular,obesity,rheumatism,antibacterial,antifungal,antimicrobial,antiparasitic,antiviral,anti-inflammatory,arthritis,burns,wound,anticancer,cytotoxicity,sedative,toxicity
alkaloid,quinoline,0.019620539164284825,0.0010661310253693795,0.06689801423597247,0.016421823977931547,0.030556702397068095,0.0006190793459223146,0.0,0.0,0.002831811303021509,0.004366427362212105,0.002339899987324247,0.0,0.005235993145544916,0.020451312486583474,0.0,0.0007992279989127016,0.017221462870145813,0.04653349004359923,0.02181000590135718,0.012468476313708331,0.14976479320546263,0.07709082507617813,0.17962723573096648,0.02752952237416709,0.045759051955364574,0.03950507411694621,0.040409571079126794,0.021997380848826194,0.0651596687450352,0.04289645897870516,0.0871995368234242,0.009472578412037783,0.07309943321954196
alkaloid,quinolizidine,0.0009868519294093468,0.002502409729605753,0.003106787188014585,0.0010143448630802595,0.006391097723124148,0.0,0.0,0.0,0.004985094694130148,0.0,0.0,0.0,0.007022776686260629,0.0,0.0,0.007503752814845802,0.007495471579113213,0.003260383278952698,0.0,0.0,0.006972418405098594,0.005401392347823944,0.0066813156318804665,0.0,0.020788081590379943,0.008861171254505772,0.0019209894075898765,0.0,0.001995980151944311,0.006029104486395979,0.02164130770948067,0.0,0.011200944044238907
alkaloid,spermidine,0.029199545330390052,0.0368784331269422,0.01703637038012991,0.011124517860304974,0.03528958377802444,0.0,0.0,0.0,0.04328240007394941,0.0,0.0,0.00902219936601278,0.01604586687731578,0.01034115968130668,0.0,0.0,0.002201900840707315,0.011732850620266279,0.01724406314564777,0.0,0.007965403325442322,0.007867563195266698,0.009350232452939465,0.009460357570432227,0.006530875984125661,0.005206188891254828,0.005925337124239417,0.004067945634567449,0.011971259695629765,0.004959177320882975,0.04422219530620374,0.001128906202930662,0.029489284583045394
alkaloid,spermine,0.02476064109069374,0.03125261962477981,0.02376979551671752,0.0106138662392961,0.027804636395540788,0.0,0.00836563827225087,0.0,0.026361875079880408,0.0019767980836625032,0.0,0.0,0.011062210590486985,0.0027776563294102073,0.003581952309201491,0.0,0.0025300275127453195,0.01375640496862014,0.015008436171468869,0.0,0.005295320377167811,0.0043300770164171,0.007329454140759585,0.00423511851246495,0.007893929025205235,0.005982013761887933,0.004538886180966358,0.004807696937888365,0.009769008843163013,0.004884165080250571,0.05885207608025553,0.0011118304304251992,0.03162103289774011
alkaloid,thiazole,0.03161002186962511,0.001114555430012373,0.029462148624958787,0.009939203143621978,0.3322555602841337,0.0019415950671743058,0.0,0.0,0.006105895373774762,0.010433722278842207,0.0,0.0029312313388932,0.0028672367200421687,0.007941226491603198,0.0011816171287023617,0.001671058968943235,0.06283401302635531,0.03312720468088911,0.038044482064245544,0.0021724671809779804,0.06314446282299464,0.06976650621616806,0.04779895274449662,0.03744185356777334,0.0569998762289326,0.09472085810217754,0.025347000958971595,0.005815211200614519,0.018335528295360056,0.04739589975144871,0.1240778978510643,0.0194388874200499,0.0680293707123765
alkaloid,tropane,0.0051334991594422785,0.0037192200661175776,0.006156639132868288,0.004522726703103586,0.01583133956518155,0.0,0.0,0.0,0.003704562046445155,0.0,0.016325578711208478,0.0,0.00695842668832074,0.0020384235807143045,0.0,0.0,0.005570092693502245,0.029074574249418835,0.00782585026141654,0.0,0.0021589155756892267,0.0010034810930105807,0.0012412677104874927,0.0018648020674525967,0.010942474747685439,0.005173914410816413,0.0035688511892061304,0.0017640992341915285,0.003708170441103804,0.0017921578645760938,0.009103163560202418,0.0048955977954602305,0.02648460179398006
phenolic compound,acetophenone,0.04210404963036878,0.0019812125263944827,0.05220054154622432,0.02275390551603567,0.04385308963505244,0.0030678599553894815,0.0,0.017393131069573454,0.0061394799274187214,0.004636696551631777,0.0,0.0,0.0024711493043916228,0.008686875765165119,0.0,0.003960590171906697,0.009325373863720763,0.013121693565934628,0.010190392084106503,0.0,0.0381814952590568,0.03813123765123681,0.02806502933085491,0.0013244960501051515,0.012572372817743831,0.03440976488469814,0.006337038908871693,0.004385397667459733,0.00605766774532605,0.008910297977237636,0.029526337787554258,0.002173219900975962,0.020154619170533013
phenolic compound,anthraquinone,0.04468083755797142,0.0009697526238743005,0.036018635092637946,0.03242963988668594,0.026280817095002264,0.0033786868919974296,0.004802256438101086,0.0,0.007083491648030814,0.0045390876416844745,0.004256745368656641,0.005100812764498762,0.015875528650338908,0.006909504022538221,0.00411240672332003,0.0014539553405283714,0.029254493420266127,0.008528545551437016,0.011562940413349427,0.0,0.06147059049143768,0.03793903528698916,0.04239804590983043,0.00437607078686665,0.019132889797809038,0.04034888518960533,0.009863780330363921,0.004599727444785722,0.016630190405254035,0.024766305116584203,0.07650796532267061,0.003510326490165388,0.07250898631074587
phenolic compound,biflavonoids,0.05833431477086169,0.0011094092677601016,0.0029842621934459456,0.004047263805935746,0.002518583218694913,0.0,0.0,0.0,0.002210073829596646,0.0,0.0,0.0,0.0,0.0012160861534745704,0.0,0.0,0.012817344447659355,0.010118125614397441,0.011412521644804007,0.0,0.01107653743874358,0.005088596663249253,0.006170979745329995,0.0,0.021504263233060907,0.02413208882257187,0.0017032889752909926,0.0010524292754225577,0.004424453063449965,0.0037420898904424,0.027153902807818788,0.0007301559828347358,0.007222961413160427
phenolic compound,flavonoids,0.5044407910277573,0.03857813324299489,0.05436781265017792,0.0681048057408718,0.02607961269630236,0.01280085249596919,0.0029504334293006867,0.001307639856137256,0.05034460811840147,0.0034859331465249385,0.001307639856137256,0.002350396426809477,0.020482735811216794,0.016980377379468222,0.0012633001202411954,0.0035731523267853206,0.12536846440585286,0.056376462141393247,0.052793176546848765,0.004645291582669401,0.1371633012402136,0.06815921978787358,0.11069047068885293,0.01224802765820413,0.050989703581208724,0.13057940260243217,0.02469799770892651,0.011304010765517517,0.054116241269589666,0.05103115894375664,0.13131841215302253,0.011763770663577793,0.0948244941700724
phenolic compound,isoflavanoids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009996501836428782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phenolic compound,lignans,0.0616196393063131,0.0012384570453713446,0.0028188727313116038,0.0065260667964660655,0.007028869377133323,0.0071914535770660724,0.0,0.0,0.008223840634818099,0.0014492007886876298,0.0,0.0032570870909715663,0.00753049438104417,0.0,0.0026259475636068695,0.0,0.013248400811011066,0.017951105734435324,0.017662327418070018,0.0,0.015240548324623463,0.01704152445394092,0.009644313411072544,0.008072446327145407,0.03215044308188749,0.06969724920179492,0.00808102451050248,0.0011748490739884195,0.008396488011131208,0.015217577235495565,0.07547806622422243,0.004075442884064926,0.01700819583844918
phenolic compound,naphthoquinone,0.027958312380437944,0.0005732772710861956,0.019454066975705953,0.011386441460883271,0.01675623632856875,0.003994677309684806,0.0,0.0,0.006471536165758996,0.00402497870959601,0.005032820347323118,0.0,0.005899111334124176,0.003770409559731725,0.0,0.0,0.006868553045556031,0.005041720125003618,0.004825078378841199,0.0,0.04006590839241189,0.04717608320295107,0.026403250232189777,0.023569992350522168,0.02202583864152645,0.030595098317506415,0.004180756551266313,0.004894500348092798,0.01623270420485205,0.03563516876353354,0.10561068901301868,0.0022638092621231126,0.037090729094546304
phenolic compound,phenol,0.48038791084613236,0.03043719116123586,0.21150061109190182,0.13901106943589103,0.07412460222427616,0.004570919476049938,0.001299364408930211,0.006526659534635128,0.06812665688426858,0.0052196708522807955,0.0,0.002760291812082983,0.05068691074115912,0.019845782501231195,0.012239801227242091,0.027538147789594618,0.07337272967744182,0.03448580495709341,0.04097889027223063,0.002045776221107401,0.1173401502769353,0.07171555205755738,0.10622358762696445,0.009472398160664919,0.02556640903533587,0.07383312946624138,0.01122943755856046,0.026135873084038225,0.04332262131260433,0.042608953679924594,0.10866443119186443,0.0076847625387913565,0.17745209241367285
phenolic compound,phenolic acid,0.14892476585748285,0.0124154290658041,0.012074285094436992,0.021388379298594783,0.006341744878571186,0.004325623505463543,0.0,0.0,0.04204609301561828,0.001452811759705698,0.0,0.0,0.017421364847192356,0.003402313243437525,0.0,0.0018614519776248499,0.015140809483533418,0.008088015493279822,0.006095624078083699,0.0,0.017440578337479876,0.012896735125784594,0.02044164187397324,0.000622504648249836,0.004082536622579179,0.020411727601611297,0.0014296164679145466,0.0011777764433287426,0.005198988236226552,0.006580801698070435,0.013168135906722543,0.0008171195315647387,0.00909364006915035
phenolic compound,phenylpropanoid,0.049440923683984034,0.0505693390414554,0.004141917803338474,0.011530204719095665,0.00837102425006614,0.004894087842323964,0.0,0.024663884429131238,0.020287931762786704,0.002465605835105729,0.0,0.0,0.01084096417157058,0.003464494280075104,0.0,0.0,0.007663681778361457,0.003774756754888461,0.0004926212974886948,0.0,0.015410983802582113,0.013928342506904312,0.014767565714007455,0.004225877393547961,0.011669191561063158,0.022916546236791187,0.002021867068981346,0.0009994180084657634,0.015966048318356005,0.0020306282199501636,0.023379442930135226,0.0013867554908923675,0.008788270654296645
phenolic compound,stilbene,0.13708866566371095,0.002106803496704644,0.017699129188145604,0.028010772638509904,0.01506603944204815,0.0029361010975735174,0.0,0.0,0.0067152008298189065,0.0,0.0,0.00221631989513949,0.0027591877309035566,0.0055425271121604,0.001786854224729658,0.0,0.0218163402488789,0.03678231557092488,0.047088956981521476,0.0,0.014968877407055457,0.017166758252819825,0.01171888687373586,0.0042253713913437225,0.017501691456136517,0.07556225945726058,0.008571689884256849,0.004796632028080096,0.01546000593196742,0.02253727432827885,0.07508027853443283,0.0005546357768875887,0.02426129555803395
phenolic compound,tannin,0.20005217728814068,0.01384546075840457,0.054791184846767954,0.02502114405182287,0.015634142702546015,0.005359840761496429,0.0,0.0,0.03102951074175483,0.0,0.0,0.0,0.011063160587568076,0.008853128360176805,0.002446421408089384,0.003459762334599891,0.09368077035692329,0.014656862712079948,0.017938451902509256,0.0011244696126216334,0.14446415292365797,0.06319453503606012,0.10313459682493065,0.013594864864601802,0.029153706559039635,0.05026782239105403,0.012621401477623138,0.02134331672551107,0.04773996267419421,0.020848836370380232,0.05793932605168308,0.008353004410994465,0.09131650795261481
phenolic compound,xanthone,0.04515742925777359,0.0,0.005763393285340843,0.006947847379529631,0.004256039378072378,0.0,0.0,0.0,0.0033197363333800243,0.0016714347351113538,0.0,0.0,0.0013361985425440987,0.006262883814721145,0.0,0.00214156821925379,0.025059255733097682,0.007909353329351092,0.010018442560705408,0.0,0.039964338719463935,0.02716991279716396,0.023199946987332763,0.0014323616048700276,0.018787550342310926,0.027638083155346813,0.007675495119388548,0.0020325170598574503,0.012247517602256227,0.022713294691246635,0.07796274868191252,0.0009400818507085117,0.02077884379821318
polyketide,acetogenin,0.004509582290407731,0.0017152759593926604,0.0017746219145968656,0.0006952823662690608,0.0019470115187875555,0.0,0.0,0.0,0.003417031584785479,0.004014316495609143,0.0,0.0,0.0032091733754631563,0.0018802108511466692,0.0,0.0,0.0014679338938048765,0.0011174143447872647,0.0008020494486347799,0.0,0.00916021382425867,0.006016371855203945,0.0034347792684267424,0.008600325064029296,0.00356229599134127,0.00303694351989865,0.0,0.0,0.0013681439652148302,0.004959177320882975,0.06381430715072439,0.0,0.011865510956491637
polyketide,ansamycin,0.001473603299272275,0.0,0.0005798959947739152,0.0,0.0023858550634855936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001199197669385962,0.0009128481082578284,0.0,0.0,0.013665053720875923,0.0068053129468690875,0.01496517633275232,0.0,0.009700475542547929,0.0021265431676195604,0.0021513685927932106,0.0026585779889679536,0.0022353527790239546,0.004051295436649332,0.018291843453444295,0.0,0.009693279203613616
polyketide,macrolide,0.0034257628191233253,0.0011011535358152948,0.01146846795425732,0.004612278583368959,0.007916163289930687,0.0,0.0,0.010741181933904123,0.004874727644292872,0.0017180437852448436,0.0,0.0,0.00446374276503476,0.020921967376934317,0.001556545141035683,0.0,0.016020250273511522,0.040051766524649215,0.019050954753250044,0.0,0.09979925346628016,0.10745179602559086,0.18701843912050375,0.05889215777979712,0.02604505236950573,0.024138186876435277,0.029867511417890458,0.013927967510936343,0.03513222596168369,0.012027072300819688,0.04665662190071268,0.01232028225698341,0.05048319649398232
polyketide,polyene,0.007831145598105653,0.0008050470425876656,0.015658528521434203,0.013379267281274369,0.010965716786276421,0.0,0.0,0.009423379903202926,0.00534582818719194,0.0018840779555642445,0.0,0.0,0.003012384708035505,0.004412287646393688,0.006827887419989189,0.004828045495852676,0.0003444798003057901,0.004720021858996291,0.003011468950389163,0.0,0.011589287135203049,0.19744332680514687,0.016299901274586113,0.0032291789412315303,0.007245016150378113,0.004683319311947814,0.004016993840105349,0.006109594360409256,0.004815931717863413,0.002327538617901616,0.016420277128117566,0.0005298404580624996,0.02391374762542956
polyketide,polyether,0.0032442278467452756,0.000987186071605981,0.08007315144021604,0.02480949492205314,0.04510237629324824,0.0,0.0,0.0,0.0019665908382067725,0.0,0.0,0.0,0.0009234815075318006,0.0,0.008372672655055471,0.002960186805522449,0.0,0.006431011122999076,0.0013848011570893697,0.0,0.021087768299259735,0.003995283448664346,0.008566155404020604,0.0069295960776478045,0.0023918933436854095,0.0027466060901156467,0.0007578191390640569,0.00561890125983075,0.01535434974810499,0.006183961222380972,0.0220682958196706,0.0006497149765203626,0.012854421014916751
polyketide,tetracycline,0.014085793975641473,0.0032192235126315737,0.06442339310929218,0.019293928067587424,0.04835215469792346,0.0,0.0,0.0,0.009924992555712206,0.0005381467287291886,0.0,0.002418975723549962,0.010540188053825091,0.04637815550291795,0.0009751202885068386,0.0,0.026074228739631267,0.030184110869291163,0.01967620455903641,0.0026892173101112377,0.17410757587117492,0.07444947838539114,0.34846270083317044,0.017293990661713065,0.013689774464951007,0.024950833718370934,0.08181621497259384,0.08092787480048375,0.16800274101618512,0.0046536827346278595,0.03129236278836017,0.019219880137339287,0.08874909909255213
terpenoid/terpene,diterpene,0.02917711939347453,0.0025990355624845958,0.0036569832390022047,0.006110368887780074,0.007375419899908926,0.03139144374705919,0.0,0.004563404035713856,0.01346172028572667,0.006082608034016233,0.0,0.0,0.016046685523109908,0.007407269124763896,0.0,0.001558699215971374,0.016014641307063454,0.009481575127130373,0.008750076747067303,0.002026393415580864,0.047553470106099,0.03225725233515026,0.03168947929751828,0.00573384256328753,0.03796377789907108,0.0731007248872952,0.0143651864961123,0.0024655473803150197,0.014096747899310223,0.018284768401950764,0.11671048185798083,0.0027368819362828386,0.03257365265483424
terpenoid/terpene,hemiterpene,0.009146325592489252,0.05758211086533623,0.014397138173080814,0.00583518734667542,0.002723396404453008,0.0,0.0,0.0,0.003186398382721479,0.0,0.02106313659355673,0.0,0.004488854404644286,0.0,0.0,0.0,0.0010266415606139802,0.000781495686983118,0.0033656173528429116,0.0,0.00445666614032901,0.001942025428779015,0.0021352987887013897,0.004811906684782202,0.0033218581403009293,0.0030342476085640224,0.0036836035725320592,0.0,0.0009568506194458483,0.0,0.012136326288354057,0.0,0.008786630662271398
